FULLGAME_STRATEGY_V1
ITER	12000
INFOSET	FOLD	CHECK	CALL	BET	RAISE	ALL_IN	VISITS
preflop|seat=0|bucket=174|tc=1|pot=0|n=2|h=	0.0040983607	0.0000000000	0.1550783367	0.0000000000	0.8367249420	0.0040983607	61
preflop|seat=0|bucket=174|tc=1|pot=1|n=2|h=cr	0.3894596220	0.0000000000	0.4011833719	0.0000000000	0.1495590194	0.0597979866	21
preflop|seat=0|bucket=174|tc=1|pot=1|n=2|h=crr	0.3012036514	0.0000000000	0.2413896235	0.0000000000	0.3422597589	0.1151469662	37
preflop|seat=0|bucket=174|tc=1|pot=1|n=2|h=r	0.1246507093	0.0000000000	0.6065780711	0.0000000000	0.1304254401	0.1383457795	45
preflop|seat=0|bucket=174|tc=1|pot=1|n=2|h=rr	0.0187500000	0.0000000000	0.3779048294	0.0000000000	0.5845951706	0.0187500000	40
preflop|seat=0|bucket=174|tc=1|pot=2|n=2|h=crrr	0.2639587716	0.0000000000	0.3056232158	0.0000000000	0.3008962968	0.1295217157	10
preflop|seat=0|bucket=174|tc=1|pot=2|n=2|h=rrr	0.2318236424	0.0000000000	0.0801135572	0.0000000000	0.3720821721	0.3159806283	8
preflop|seat=0|bucket=174|tc=1|pot=2|n=2|h=rrrr	0.0793575630	0.0000000000	0.0844988104	0.0000000000	0.0850176964	0.7511259302	20
preflop|seat=0|bucket=175|tc=0|pot=0|n=2|h=c	0.0000000000	0.0133333333	0.0000000000	0.0000000000	0.9733333333	0.0133333333	25
preflop|seat=0|bucket=175|tc=1|pot=0|n=2|h=	0.1685974692	0.0000000000	0.5418989207	0.0000000000	0.2702728408	0.0192307692	26
preflop|seat=0|bucket=175|tc=1|pot=1|n=2|h=cr	0.4622517539	0.0000000000	0.2102485137	0.0000000000	0.2739283038	0.0535714286	14
preflop|seat=0|bucket=175|tc=1|pot=1|n=2|h=crr	0.4340282228	0.0000000000	0.0232286683	0.0000000000	0.5302431089	0.0125000000	20
preflop|seat=0|bucket=175|tc=1|pot=1|n=2|h=r	0.2476066893	0.0000000000	0.5089718238	0.0000000000	0.2302635922	0.0131578947	19
preflop|seat=0|bucket=175|tc=1|pot=1|n=2|h=rr	0.0178571429	0.0000000000	0.5976835510	0.0000000000	0.2975604205	0.0868988856	14
preflop|seat=0|bucket=175|tc=1|pot=2|n=2|h=crrr	0.2449358958	0.0000000000	0.3470856644	0.0000000000	0.3663117732	0.0416666667	6
preflop|seat=0|bucket=175|tc=1|pot=2|n=2|h=rrr	0.0944018018	0.0000000000	0.0983382475	0.0000000000	0.2089814728	0.5982784779	6
preflop|seat=0|bucket=175|tc=1|pot=2|n=2|h=rrrr	0.0500000000	0.0000000000	0.0500000000	0.0000000000	0.0500000000	0.8500000000	5
preflop|seat=0|bucket=176|tc=0|pot=0|n=2|h=c	0.0000000000	0.0478095337	0.0000000000	0.0000000000	0.9125079266	0.0396825397	42
preflop|seat=0|bucket=176|tc=1|pot=0|n=2|h=	0.1145888708	0.0000000000	0.4885633163	0.0000000000	0.3818478129	0.0150000000	50
preflop|seat=0|bucket=176|tc=1|pot=1|n=2|h=cr	0.1614052109	0.0000000000	0.2029177028	0.0000000000	0.6270563966	0.0086206897	29
preflop|seat=0|bucket=176|tc=1|pot=1|n=2|h=crr	0.2718415128	0.0000000000	0.3096003409	0.0000000000	0.3794956463	0.0390625000	32
preflop|seat=0|bucket=176|tc=1|pot=1|n=2|h=r	0.0394550719	0.0000000000	0.1648159591	0.0000000000	0.7891500216	0.0065789474	38
preflop|seat=0|bucket=176|tc=1|pot=1|n=2|h=rr	0.0217391304	0.0000000000	0.0217391304	0.0000000000	0.9347826087	0.0217391304	23
preflop|seat=0|bucket=176|tc=1|pot=2|n=2|h=crrr	0.2527429886	0.0000000000	0.3229523736	0.0000000000	0.3198732560	0.1044313817	20
preflop|seat=0|bucket=176|tc=1|pot=2|n=2|h=rrr	0.1538461538	0.0000000000	0.1538461538	0.0000000000	0.2033703827	0.4889373096	26
preflop|seat=0|bucket=176|tc=1|pot=2|n=2|h=rrrr	0.1523649246	0.0000000000	0.1779291824	0.0000000000	0.1995913073	0.4701145858	15
preflop|seat=0|bucket=177|tc=0|pot=0|n=2|h=c	0.0000000000	0.2370317573	0.0000000000	0.0000000000	0.7567954032	0.0061728395	54
preflop|seat=0|bucket=177|tc=1|pot=0|n=2|h=	0.0109982799	0.0000000000	0.9753816674	0.0000000000	0.0112836041	0.0023364486	107
preflop|seat=0|bucket=177|tc=1|pot=1|n=2|h=cr	0.0029761905	0.0000000000	0.6877918665	0.0000000000	0.3062557525	0.0029761905	84
preflop|seat=0|bucket=177|tc=1|pot=1|n=2|h=crr	0.0723684211	0.0000000000	0.0723684211	0.0000000000	0.7828947368	0.0723684211	38
preflop|seat=0|bucket=177|tc=1|pot=1|n=2|h=r	0.0681212551	0.0000000000	0.0254237288	0.0000000000	0.8810312873	0.0254237288	59
preflop|seat=0|bucket=177|tc=1|pot=1|n=2|h=rr	0.0119047619	0.0000000000	0.0119047619	0.0000000000	0.9642857143	0.0119047619	21
preflop|seat=0|bucket=177|tc=1|pot=2|n=2|h=crrr	0.1805010526	0.0000000000	0.2582351201	0.0000000000	0.2725540694	0.2887097580	41
preflop|seat=0|bucket=177|tc=1|pot=2|n=2|h=rrr	0.0465116279	0.0000000000	0.0465116279	0.0000000000	0.8604651163	0.0465116279	43
preflop|seat=0|bucket=177|tc=1|pot=2|n=2|h=rrrr	0.2463225775	0.0000000000	0.3176369733	0.0000000000	0.3429997677	0.0930406816	14
preflop|seat=0|bucket=178|tc=0|pot=0|n=2|h=c	0.0000000000	0.5398678383	0.0000000000	0.0000000000	0.2938730701	0.1662590916	28
preflop|seat=0|bucket=178|tc=1|pot=0|n=2|h=	0.5617693894	0.0000000000	0.3272940244	0.0000000000	0.0966508719	0.0142857143	35
preflop|seat=0|bucket=178|tc=1|pot=1|n=2|h=cr	0.4011647718	0.0000000000	0.4451221577	0.0000000000	0.1412130704	0.0125000000	20
preflop|seat=0|bucket=178|tc=1|pot=1|n=2|h=crr	0.1829724763	0.0000000000	0.1828687124	0.0000000000	0.1898697455	0.4442890657	13
preflop|seat=0|bucket=178|tc=1|pot=1|n=2|h=r	0.2568061816	0.0000000000	0.3264578719	0.0000000000	0.1362034600	0.2805324865	29
preflop|seat=0|bucket=178|tc=1|pot=1|n=2|h=rr	0.0625000000	0.0000000000	0.8125000000	0.0000000000	0.0625000000	0.0625000000	8
preflop|seat=0|bucket=178|tc=1|pot=2|n=2|h=crrr	0.2614475938	0.0000000000	0.4248069489	0.0000000000	0.2824954573	0.0312500000	8
preflop|seat=0|bucket=178|tc=1|pot=2|n=2|h=rrr	0.1588506098	0.0000000000	0.2001994303	0.0000000000	0.2538497600	0.3871001998	12
preflop|seat=0|bucket=178|tc=1|pot=2|n=2|h=rrrr	0.2709530340	0.0000000000	0.3530414174	0.0000000000	0.2926722153	0.0833333333	6
preflop|seat=0|bucket=179|tc=0|pot=0|n=2|h=c	0.0000000000	0.4610246780	0.0000000000	0.0000000000	0.5291714004	0.0098039216	34
preflop|seat=0|bucket=179|tc=1|pot=0|n=2|h=	0.0071392211	0.0000000000	0.9803984943	0.0000000000	0.0082249965	0.0042372881	59
preflop|seat=0|bucket=179|tc=1|pot=1|n=2|h=cr	0.0355263018	0.0000000000	0.0151965393	0.0000000000	0.9345712766	0.0147058824	51
preflop|seat=0|bucket=179|tc=1|pot=1|n=2|h=crr	0.4329762509	0.0000000000	0.1050941847	0.0000000000	0.4472236821	0.0147058824	17
preflop|seat=0|bucket=179|tc=1|pot=1|n=2|h=r	0.0161290323	0.0000000000	0.7562677161	0.0000000000	0.1059186327	0.1216846189	31
preflop|seat=0|bucket=179|tc=1|pot=1|n=2|h=rr	0.1476080875	0.0000000000	0.2295742937	0.0000000000	0.5692461902	0.0535714286	14
preflop|seat=0|bucket=179|tc=1|pot=2|n=2|h=crrr	0.2312573497	0.0000000000	0.4200865805	0.0000000000	0.2894455435	0.0592105263	38
preflop|seat=0|bucket=179|tc=1|pot=2|n=2|h=rrr	0.0833333333	0.0000000000	0.3777472466	0.0000000000	0.0833333333	0.4555860868	6
preflop|seat=0|bucket=179|tc=1|pot=2|n=2|h=rrrr	0.1723022628	0.0000000000	0.4890758457	0.0000000000	0.3158946188	0.0227272727	11
preflop|seat=0|bucket=17|tc=0|pot=0|n=2|h=c	0.0000000000	0.3118971754	0.0000000000	0.0000000000	0.6474524181	0.0406504065	41
preflop|seat=0|bucket=17|tc=1|pot=0|n=2|h=	0.9037305155	0.0000000000	0.0169410181	0.0000000000	0.0730784664	0.0062500000	40
preflop|seat=0|bucket=17|tc=1|pot=1|n=2|h=cr	0.5449937123	0.0000000000	0.0416922717	0.0000000000	0.3940832467	0.0192307692	13
preflop|seat=0|bucket=17|tc=1|pot=1|n=2|h=crr	0.2563438607	0.0000000000	0.1462373113	0.0000000000	0.2591180584	0.3383007696	26
preflop|seat=0|bucket=17|tc=1|pot=1|n=2|h=r	0.2178096057	0.0000000000	0.0736384646	0.0000000000	0.6932458073	0.0153061224	49
preflop|seat=0|bucket=17|tc=1|pot=1|n=2|h=rr	0.5000460138	0.0000000000	0.0466156613	0.0000000000	0.4341075557	0.0192307692	13
preflop|seat=0|bucket=17|tc=1|pot=2|n=2|h=crrr	0.2365329045	0.0000000000	0.4279412157	0.0000000000	0.3077481021	0.0277777778	9
preflop|seat=0|bucket=17|tc=1|pot=2|n=2|h=rrr	0.0416666667	0.0000000000	0.0593814898	0.0000000000	0.8395703537	0.0593814898	30
preflop|seat=0|bucket=17|tc=1|pot=2|n=2|h=rrrr	0.1941842200	0.0000000000	0.2565727931	0.0000000000	0.2070996872	0.3421432997	7
preflop|seat=0|bucket=180|tc=0|pot=0|n=2|h=c	0.0000000000	0.1958809466	0.0000000000	0.0000000000	0.7955720449	0.0085470085	39
preflop|seat=0|bucket=180|tc=1|pot=0|n=2|h=	0.0113636364	0.0000000000	0.6243404826	0.0000000000	0.3529322447	0.0113636364	44
preflop|seat=0|bucket=180|tc=1|pot=1|n=2|h=cr	0.3026303960	0.0000000000	0.1065247541	0.0000000000	0.5445485536	0.0462962963	27
preflop|seat=0|bucket=180|tc=1|pot=1|n=2|h=crr	0.0598605651	0.0000000000	0.1958443042	0.0000000000	0.0610205815	0.6832745492	26
preflop|seat=0|bucket=180|tc=1|pot=1|n=2|h=r	0.2871564609	0.0000000000	0.2103704036	0.0000000000	0.4128837426	0.0895893929	36
preflop|seat=0|bucket=180|tc=1|pot=1|n=2|h=rr	0.6282238524	0.0000000000	0.1158620456	0.0000000000	0.2380569591	0.0178571429	14
preflop|seat=0|bucket=180|tc=1|pot=2|n=2|h=crrr	0.1955557205	0.0000000000	0.4475983104	0.0000000000	0.3274342045	0.0294117647	17
preflop|seat=0|bucket=180|tc=1|pot=2|n=2|h=rrr	0.0333333333	0.0000000000	0.0333333333	0.0000000000	0.0333333333	0.9000000000	15
preflop|seat=0|bucket=180|tc=1|pot=2|n=2|h=rrrr	0.2562910317	0.0000000000	0.3163116083	0.0000000000	0.2788686682	0.1485286919	7
preflop|seat=0|bucket=181|tc=0|pot=0|n=2|h=c	0.0000000000	0.3295560172	0.0000000000	0.0000000000	0.6044634687	0.0659805141	37
preflop|seat=0|bucket=181|tc=1|pot=0|n=2|h=	0.4705906336	0.0000000000	0.3726599486	0.0000000000	0.1492867312	0.0074626866	67
preflop|seat=0|bucket=181|tc=1|pot=1|n=2|h=cr	0.5313872611	0.0000000000	0.0604364944	0.0000000000	0.4017659881	0.0064102564	39
preflop|seat=0|bucket=181|tc=1|pot=1|n=2|h=crr	0.1115428957	0.0000000000	0.1269343675	0.0000000000	0.4424708209	0.3190519159	25
preflop|seat=0|bucket=181|tc=1|pot=1|n=2|h=r	0.3472673129	0.0000000000	0.5204326153	0.0000000000	0.1249471306	0.0073529412	34
preflop|seat=0|bucket=181|tc=1|pot=1|n=2|h=rr	0.2939030973	0.0000000000	0.3800157312	0.0000000000	0.2966694068	0.0294117647	17
preflop|seat=0|bucket=181|tc=1|pot=2|n=2|h=crrr	0.0992112121	0.0000000000	0.4490526772	0.0000000000	0.4413194441	0.0104166667	24
preflop|seat=0|bucket=181|tc=1|pot=2|n=2|h=rrr	0.1758358699	0.0000000000	0.0509165206	0.0000000000	0.2059772143	0.5672703952	9
preflop|seat=0|bucket=181|tc=1|pot=2|n=2|h=rrrr	0.1694927766	0.0000000000	0.4165023539	0.0000000000	0.3912775968	0.0227272727	11
preflop|seat=0|bucket=182|tc=0|pot=0|n=2|h=c	0.0000000000	0.0281151267	0.0000000000	0.0000000000	0.9462438476	0.0256410256	26
preflop|seat=0|bucket=182|tc=1|pot=0|n=2|h=	0.4073493742	0.0000000000	0.4651494828	0.0000000000	0.1234688849	0.0040322581	62
preflop|seat=0|bucket=182|tc=1|pot=1|n=2|h=cr	0.1648481514	0.0000000000	0.7292354392	0.0000000000	0.0978518933	0.0080645161	31
preflop|seat=0|bucket=182|tc=1|pot=1|n=2|h=crr	0.2672300475	0.0000000000	0.2817223217	0.0000000000	0.2843809641	0.1666666667	21
preflop|seat=0|bucket=182|tc=1|pot=1|n=2|h=r	0.0129447120	0.0000000000	0.0075757576	0.0000000000	0.9719037728	0.0075757576	33
preflop|seat=0|bucket=182|tc=1|pot=1|n=2|h=rr	0.3135555897	0.0000000000	0.3461703079	0.0000000000	0.1172747339	0.2229993685	17
preflop|seat=0|bucket=182|tc=1|pot=2|n=2|h=crrr	0.2034181948	0.0000000000	0.4081363180	0.0000000000	0.3634454872	0.0250000000	10
preflop|seat=0|bucket=182|tc=1|pot=2|n=2|h=rrr	0.0787870067	0.0000000000	0.0093717829	0.0000000000	0.9025819511	0.0092592593	27
preflop|seat=0|bucket=182|tc=1|pot=2|n=2|h=rrrr	0.2175435154	0.0000000000	0.2946293066	0.0000000000	0.2833862017	0.2044409763	11
preflop|seat=0|bucket=183|tc=0|pot=0|n=2|h=c	0.0000000000	0.1826867878	0.0000000000	0.0000000000	0.8041553174	0.0131578947	76
preflop|seat=0|bucket=183|tc=1|pot=0|n=2|h=	0.0975284122	0.0000000000	0.8832468052	0.0000000000	0.0169099677	0.0023148148	108
preflop|seat=0|bucket=183|tc=1|pot=1|n=2|h=cr	0.0080125671	0.0000000000	0.0976191020	0.0000000000	0.8915593421	0.0028089888	89
preflop|seat=0|bucket=183|tc=1|pot=1|n=2|h=crr	0.2201401476	0.0000000000	0.2139383906	0.0000000000	0.4281180691	0.1378033927	52
preflop|seat=0|bucket=183|tc=1|pot=1|n=2|h=r	0.4004256892	0.0000000000	0.3701423311	0.0000000000	0.1873898462	0.0420421336	71
preflop|seat=0|bucket=183|tc=1|pot=1|n=2|h=rr	0.2291606907	0.0000000000	0.0998244430	0.0000000000	0.6553898663	0.0156250000	16
preflop|seat=0|bucket=183|tc=1|pot=2|n=2|h=crrr	0.1193516210	0.0000000000	0.4915931114	0.0000000000	0.3854838390	0.0035714286	70
preflop|seat=0|bucket=183|tc=1|pot=2|n=2|h=rrr	0.2556895205	0.0000000000	0.2292491737	0.0000000000	0.3650613058	0.1500000000	15
preflop|seat=0|bucket=183|tc=1|pot=2|n=2|h=rrrr	0.2221607940	0.0000000000	0.2845465034	0.0000000000	0.2664025534	0.2268901492	10
preflop|seat=0|bucket=184|tc=0|pot=0|n=2|h=c	0.0000000000	0.2037037037	0.0000000000	0.0000000000	0.4440129900	0.3522833063	18
preflop|seat=0|bucket=184|tc=1|pot=0|n=2|h=	0.1931418737	0.0000000000	0.5072481434	0.0000000000	0.2941752003	0.0054347826	46
preflop|seat=0|bucket=184|tc=1|pot=1|n=2|h=cr	0.1105467762	0.0000000000	0.7223387765	0.0000000000	0.1557508109	0.0113636364	22
preflop|seat=0|bucket=184|tc=1|pot=1|n=2|h=crr	0.1071428571	0.0000000000	0.1547619048	0.0000000000	0.1673654238	0.5707298143	7
preflop|seat=0|bucket=184|tc=1|pot=1|n=2|h=r	0.0327167741	0.0000000000	0.5293826406	0.0000000000	0.4259958233	0.0119047619	21
preflop|seat=0|bucket=184|tc=1|pot=1|n=2|h=rr	0.2913301724	0.0000000000	0.3106029192	0.0000000000	0.2909240513	0.1071428571	14
preflop|seat=0|bucket=184|tc=1|pot=2|n=2|h=crrr	0.1097879022	0.0000000000	0.1557585502	0.0000000000	0.1188647582	0.6155887894	5
preflop|seat=0|bucket=184|tc=1|pot=2|n=2|h=rrr	0.0638102849	0.0000000000	0.0227272727	0.0000000000	0.4816442606	0.4318181818	11
preflop|seat=0|bucket=184|tc=1|pot=2|n=2|h=rrrr	0.2071197603	0.0000000000	0.4005439272	0.0000000000	0.3673363125	0.0250000000	10
preflop|seat=0|bucket=185|tc=0|pot=0|n=2|h=c	0.0000000000	0.7814207650	0.0000000000	0.0000000000	0.1092896175	0.1092896175	61
preflop|seat=0|bucket=185|tc=1|pot=0|n=2|h=	0.0024509804	0.0000000000	0.9793633666	0.0000000000	0.0157346726	0.0024509804	102
preflop|seat=0|bucket=185|tc=1|pot=1|n=2|h=cr	0.2235908687	0.0000000000	0.1377372756	0.0000000000	0.6356598076	0.0030120482	83
preflop|seat=0|bucket=185|tc=1|pot=1|n=2|h=crr	0.1948397334	0.0000000000	0.2035799378	0.0000000000	0.2087513758	0.3928289530	11
preflop|seat=0|bucket=185|tc=1|pot=1|n=2|h=r	0.2154741092	0.0000000000	0.1843813408	0.0000000000	0.5931022966	0.0070422535	71
preflop|seat=0|bucket=185|tc=1|pot=1|n=2|h=rr	0.0378452584	0.0000000000	0.1196037086	0.0000000000	0.8293931383	0.0131578947	19
preflop|seat=0|bucket=185|tc=1|pot=2|n=2|h=crrr	0.2042510026	0.0000000000	0.3827274525	0.0000000000	0.3227724477	0.0902490973	50
preflop|seat=0|bucket=185|tc=1|pot=2|n=2|h=rrr	0.3692037135	0.0000000000	0.0119047619	0.0000000000	0.6069867627	0.0119047619	42
preflop|seat=0|bucket=185|tc=1|pot=2|n=2|h=rrrr	0.1368325504	0.0000000000	0.4134346370	0.0000000000	0.4112712742	0.0384615385	13
preflop|seat=0|bucket=186|tc=0|pot=0|n=2|h=c	0.0000000000	0.1672370659	0.0000000000	0.0000000000	0.7702629341	0.0625000000	32
preflop|seat=0|bucket=186|tc=1|pot=0|n=2|h=	0.0058139535	0.0000000000	0.6405885801	0.0000000000	0.3477835129	0.0058139535	43
preflop|seat=0|bucket=186|tc=1|pot=1|n=2|h=cr	0.1086514008	0.0000000000	0.0677823956	0.0000000000	0.8126966384	0.0108695652	23
preflop|seat=0|bucket=186|tc=1|pot=1|n=2|h=crr	0.2261090819	0.0000000000	0.2457954752	0.0000000000	0.3680691435	0.1600262994	20
preflop|seat=0|bucket=186|tc=1|pot=1|n=2|h=r	0.2751384199	0.0000000000	0.3689964082	0.0000000000	0.1653936565	0.1904715154	32
preflop|seat=0|bucket=186|tc=1|pot=1|n=2|h=rr	0.2905758054	0.0000000000	0.2999740695	0.0000000000	0.2958137614	0.1136363636	11
preflop|seat=0|bucket=186|tc=1|pot=2|n=2|h=crrr	0.2142538761	0.0000000000	0.2254938273	0.0000000000	0.2671565002	0.2930957964	19
preflop|seat=0|bucket=186|tc=1|pot=2|n=2|h=rrr	0.1924285706	0.0000000000	0.2155600112	0.0000000000	0.2043549015	0.3876565167	8
preflop|seat=0|bucket=186|tc=1|pot=2|n=2|h=rrrr	0.2694794730	0.0000000000	0.3386218080	0.0000000000	0.3293987191	0.0625000000	4
preflop|seat=0|bucket=187|tc=0|pot=0|n=2|h=c	0.0000000000	0.0279044946	0.0000000000	0.0000000000	0.9457797159	0.0263157895	38
preflop|seat=0|bucket=187|tc=1|pot=0|n=2|h=	0.2434906671	0.0000000000	0.4457286953	0.0000000000	0.3070492943	0.0037313433	67
preflop|seat=0|bucket=187|tc=1|pot=1|n=2|h=cr	0.0086206897	0.0000000000	0.9741379310	0.0000000000	0.0086206897	0.0086206897	29
preflop|seat=0|bucket=187|tc=1|pot=1|n=2|h=crr	0.0981542538	0.0000000000	0.0171826631	0.0000000000	0.8685340508	0.0161290323	31
preflop|seat=0|bucket=187|tc=1|pot=1|n=2|h=r	0.2003137287	0.0000000000	0.3869895913	0.0000000000	0.3841252515	0.0285714286	35
preflop|seat=0|bucket=187|tc=1|pot=1|n=2|h=rr	0.3900087674	0.0000000000	0.1597881880	0.0000000000	0.4329616653	0.0172413793	29
preflop|seat=0|bucket=187|tc=1|pot=2|n=2|h=crrr	0.1931697571	0.0000000000	0.2240053414	0.0000000000	0.2093510998	0.3734738018	9
preflop|seat=0|bucket=187|tc=1|pot=2|n=2|h=rrr	0.0156250000	0.0000000000	0.0156250000	0.0000000000	0.9531250000	0.0156250000	16
preflop|seat=0|bucket=187|tc=1|pot=2|n=2|h=rrrr	0.2277329490	0.0000000000	0.2918703746	0.0000000000	0.2621331227	0.2182635536	15
preflop|seat=0|bucket=188|tc=0|pot=0|n=2|h=c	0.0000000000	0.0575852909	0.0000000000	0.0000000000	0.9063786730	0.0360360360	37
preflop|seat=0|bucket=188|tc=1|pot=0|n=2|h=	0.0988293613	0.0000000000	0.3291149028	0.0000000000	0.5606920995	0.0113636364	66
preflop|seat=0|bucket=188|tc=1|pot=1|n=2|h=cr	0.3145429592	0.0000000000	0.3106612740	0.0000000000	0.2988952438	0.0759005230	30
preflop|seat=0|bucket=188|tc=1|pot=1|n=2|h=crr	0.4506776523	0.0000000000	0.0369250526	0.0000000000	0.4873972951	0.0250000000	30
preflop|seat=0|bucket=188|tc=1|pot=1|n=2|h=r	0.6081628775	0.0000000000	0.2412002437	0.0000000000	0.1434940217	0.0071428571	35
preflop|seat=0|bucket=188|tc=1|pot=1|n=2|h=rr	0.0657469173	0.0000000000	0.8578431373	0.0000000000	0.0617040631	0.0147058824	34
preflop|seat=0|bucket=188|tc=1|pot=2|n=2|h=crrr	0.2087617398	0.0000000000	0.3491939634	0.0000000000	0.3795442969	0.0625000000	12
preflop|seat=0|bucket=188|tc=1|pot=2|n=2|h=rrr	0.1087145805	0.0000000000	0.2206615434	0.0000000000	0.1286561252	0.5419677509	15
preflop|seat=0|bucket=188|tc=1|pot=2|n=2|h=rrrr	0.1860020464	0.0000000000	0.3718593060	0.0000000000	0.3512295566	0.0909090909	11
preflop|seat=0|bucket=189|tc=0|pot=0|n=2|h=c	0.0000000000	0.0190127503	0.0000000000	0.0000000000	0.9683290218	0.0126582278	79
preflop|seat=0|bucket=189|tc=1|pot=0|n=2|h=	0.1018232112	0.0000000000	0.3816662919	0.0000000000	0.5142169189	0.0022935780	109
preflop|seat=0|bucket=189|tc=1|pot=1|n=2|h=cr	0.1083212339	0.0000000000	0.8170890279	0.0000000000	0.0702037733	0.0043859649	57
preflop|seat=0|bucket=189|tc=1|pot=1|n=2|h=crr	0.3670779533	0.0000000000	0.0769230769	0.0000000000	0.4790758929	0.0769230769	65
preflop|seat=0|bucket=189|tc=1|pot=1|n=2|h=r	0.4561898977	0.0000000000	0.4528646780	0.0000000000	0.0843664770	0.0065789474	76
preflop|seat=0|bucket=189|tc=1|pot=1|n=2|h=rr	0.2207049415	0.0000000000	0.6912536195	0.0000000000	0.0374935810	0.0505478580	50
preflop|seat=0|bucket=189|tc=1|pot=2|n=2|h=crrr	0.2174423960	0.0000000000	0.3554979933	0.0000000000	0.3497826309	0.0772769798	29
preflop|seat=0|bucket=189|tc=1|pot=2|n=2|h=rrr	0.2985946779	0.0000000000	0.2320776179	0.0000000000	0.3592863928	0.1100413114	12
preflop|seat=0|bucket=189|tc=1|pot=2|n=2|h=rrrr	0.1965259027	0.0000000000	0.2680399169	0.0000000000	0.2833091705	0.2521250098	17
preflop|seat=0|bucket=18|tc=0|pot=0|n=2|h=c	0.0000000000	0.4680234140	0.0000000000	0.0000000000	0.5153099193	0.0166666667	80
preflop|seat=0|bucket=18|tc=1|pot=0|n=2|h=	0.0125683735	0.0000000000	0.9234686053	0.0000000000	0.0613857016	0.0025773196	97
preflop|seat=0|bucket=18|tc=1|pot=1|n=2|h=cr	0.0536574716	0.0000000000	0.0055614793	0.0000000000	0.9376946294	0.0030864198	81
preflop|seat=0|bucket=18|tc=1|pot=1|n=2|h=crr	0.3998645860	0.0000000000	0.0416255713	0.0000000000	0.5237876206	0.0347222222	36
preflop|seat=0|bucket=18|tc=1|pot=1|n=2|h=r	0.1721833166	0.0000000000	0.0165130576	0.0000000000	0.7950698596	0.0162337662	77
preflop|seat=0|bucket=18|tc=1|pot=1|n=2|h=rr	0.0180370131	0.0000000000	0.4368874672	0.0000000000	0.5303696374	0.0147058824	17
preflop|seat=0|bucket=18|tc=1|pot=2|n=2|h=crrr	0.1115730870	0.0000000000	0.4874512762	0.0000000000	0.3931631368	0.0078125000	64
preflop|seat=0|bucket=18|tc=1|pot=2|n=2|h=rrr	0.3488350734	0.0000000000	0.0845226866	0.0000000000	0.5266422400	0.0400000000	50
preflop|seat=0|bucket=18|tc=1|pot=2|n=2|h=rrrr	0.2189348878	0.0000000000	0.2797783217	0.0000000000	0.2509030429	0.2503837475	11
preflop|seat=0|bucket=190|tc=0|pot=0|n=2|h=c	0.0000000000	0.4618000929	0.0000000000	0.0000000000	0.5118841177	0.0263157895	38
preflop|seat=0|bucket=190|tc=1|pot=0|n=2|h=	0.0047169811	0.0000000000	0.0905324695	0.0000000000	0.9000335683	0.0047169811	53
preflop|seat=0|bucket=190|tc=1|pot=1|n=2|h=cr	0.2583927853	0.0000000000	0.7177976909	0.0000000000	0.0119047619	0.0119047619	21
preflop|seat=0|bucket=190|tc=1|pot=1|n=2|h=crr	0.1478924919	0.0000000000	0.3024719444	0.0000000000	0.1557339816	0.3939015821	16
preflop|seat=0|bucket=190|tc=1|pot=1|n=2|h=r	0.2924505518	0.0000000000	0.3083451243	0.0000000000	0.2408709906	0.1583333333	30
preflop|seat=0|bucket=190|tc=1|pot=1|n=2|h=rr	0.3724696552	0.0000000000	0.3871080097	0.0000000000	0.2242933028	0.0161290323	31
preflop|seat=0|bucket=190|tc=1|pot=2|n=2|h=crrr	0.2152453116	0.0000000000	0.2510106909	0.0000000000	0.2665961370	0.2671478605	12
preflop|seat=0|bucket=190|tc=1|pot=2|n=2|h=rrr	0.2250000000	0.0000000000	0.2250000000	0.0000000000	0.2251621775	0.3248378225	10
preflop|seat=0|bucket=190|tc=1|pot=2|n=2|h=rrrr	0.1312793094	0.0000000000	0.1363657274	0.0000000000	0.1443702960	0.5879846673	8
preflop|seat=0|bucket=191|tc=0|pot=0|n=2|h=c	0.0000000000	0.0748973119	0.0000000000	0.0000000000	0.9120307927	0.0130718954	51
preflop|seat=0|bucket=191|tc=1|pot=0|n=2|h=	0.0819785805	0.0000000000	0.8252759526	0.0000000000	0.0768797693	0.0158656977	78
preflop|seat=0|bucket=191|tc=1|pot=1|n=2|h=cr	0.0147802581	0.0000000000	0.5033778547	0.0000000000	0.4776045990	0.0042372881	59
preflop|seat=0|bucket=191|tc=1|pot=1|n=2|h=crr	0.2136666562	0.0000000000	0.3530483405	0.0000000000	0.3995012194	0.0337837838	37
preflop|seat=0|bucket=191|tc=1|pot=1|n=2|h=r	0.5782480216	0.0000000000	0.0540919868	0.0000000000	0.3517025449	0.0159574468	47
preflop|seat=0|bucket=191|tc=1|pot=1|n=2|h=rr	0.1042835223	0.0000000000	0.1250114296	0.0000000000	0.6839804253	0.0867246227	18
preflop|seat=0|bucket=191|tc=1|pot=2|n=2|h=crrr	0.0739192060	0.0000000000	0.1345354805	0.0000000000	0.1429489930	0.6485963204	34
